customer_id;first_name;last_name;gender;DOB;job_title_id;job_industry_category_id;wealth_segment_id;deceased_indicator;owns_car;address;postcode_id;property_valuation
1217;Dulcinea;Janssen;Female;1968-08-19;60;6;1;N;No;94219 Buell Circle;13;9
1218;Marlie;Lister;Female;1982-01-09;#Н/Д;7;3;N;Yes;267 Lukken Park;781;9
1219;Kaine;Parkeson;Male;1971-11-04;#Н/Д;3;3;N;No;54 Harbort Road;320;7
1220;Paulie;Akerman;Male;1987-06-08;19;7;1;N;No;81 American Place;230;6
1221;Byrom;Draisey;Male;1995-09-25;63;4;1;N;Yes;2388 Thackeray Place;573;10
1222;Barbey;Ville;Female;1970-11-01;2;8;3;N;No;85957 Basil Way;486;7
1223;Kristyn;;Female;1965-01-05;55;6;3;N;Yes;01 Cottonwood Junction;244;7
1224;Aundrea;Reisenberg;Female;1977-04-04;31;6;3;N;No;37 Sutherland Terrace;447;4
1225;Arte;Witchell;Male;1988-01-22;163;4;3;N;Yes;7929 Grasskamp Trail;109;11
1226;Constantia;Sirr;Female;1981-03-16;18;4;3;N;Yes;4 Hoard Pass;144;9
1227;Carlina;Pencot;Female;1989-09-30;145;5;2;N;Yes;2 Dunning Alley;110;10
1228;Marti;Bisterfeld;Female;1962-04-27;142;3;2;N;No;61949 7th Road;952;8
1229;Sebastian;Trass;Male;2000-01-08;27;6;2;N;Yes;26 Lotheville Court;75;11
1230;Eben;Powley;Male;1985-07-24;#Н/Д;3;3;N;Yes;3765 Mandrake Alley;417;9
1231;Aloisia;Shawel;Female;1973-07-28;177;4;2;N;No;67348 Lakewood Gardens Road;452;2
1232;Stillmann;Wilfling;Male;1959-09-12;28;8;2;N;No;014 Birchwood Parkway;487;7
1233;Keeley;Hawsby;Female;1978-07-07;#Н/Д;9;2;N;Yes;17357 Katie Center;733;4
1234;Rancell;Yven;Male;1965-04-19;79;7;3;N;No;5772 Kennedy Junction;487;5
1235;Sharon;Cranage;Female;1969-02-28;164;4;3;N;No;560 Melody Alley;848;7
1236;Bryanty;Megarrell;Male;1974-05-21;160;3;1;N;Yes;92 Waubesa Center;414;8
1237;Junia;Humerstone;Female;1969-12-31;176;4;1;N;No;359 Kropf Point;405;9
1238;Steward;Beedham;Male;1978-06-01;81;7;2;N;Yes;75 Scott Place;757;7
1239;Carroll;Cobbin;Male;1978-02-28;#Н/Д;7;3;N;Yes;2 Eliot Lane;147;11
1240;Pen;Earey;Female;1965-05-13;141;6;3;N;Yes;3466 Truax Terrace;117;8
1241;Lolly;Junkison;Female;1986-03-22;173;4;2;N;Yes;9 7th Terrace;147;10
1242;Bartholomeo;Meeke;Male;1973-02-04;125;8;1;N;Yes;65209 Merrick Avenue;991;2
1243;Robbert;Blakey;Male;1953-08-09;50;9;3;N;No;90351 Duke Junction;985;1
1244;Glenn;Tinham;U;;121;3;3;N;Yes;47 Glacier Hill Junction;991;2
1245;Erin;Shawell;Male;1994-05-31;42;6;2;N;No;7978 Carberry Way;983;2
1246;Ibrahim;Wibrew;Male;1993-08-10;#Н/Д;7;1;N;No;795 Arapahoe Hill;984;7
1247;Hildagarde;Eyrl;Female;1960-10-05;79;2;2;N;No;6 Lerdahl Plaza;938;6
1248;Genia;Bartel;Female;1963-12-18;25;7;2;N;Yes;60320 Emmet Road;977;4
1249;Tabb;McKeowon;Male;1967-10-31;#Н/Д;10;3;N;No;11 Golf Pass;976;2
1250;Jacklyn;Kewley;Female;2001-11-02;29;6;3;N;No;563 Northport Drive;963;1
1251;Codie;Arnecke;Male;1997-10-01;17;8;3;N;No;8 Eggendart Court;318;9
1252;Les;Ellwood;Male;1965-01-16;137;6;3;N;Yes;91336 Spenser Street;945;6
1253;Mahalia;;Female;1996-08-19;49;6;3;N;No;33 Rockefeller Avenue;971;2
1254;Quillan;McDuffie;Male;1958-12-18;81;9;3;N;Yes;71 Sundown Circle;966;1
1255;Erhart;Glazebrook;Male;1982-05-20;#Н/Д;4;2;N;No;33 Bayside Way;964;1
1256;Granny;Lukes;Male;1986-05-11;166;4;1;N;No;23 Hollow Ridge Avenue;964;2
1257;Prentiss;MacVicar;Male;1972-06-19;9;8;2;N;Yes;16623 Mariners Cove Plaza;852;2
1258;Nefen;Ferriere;Male;1978-04-21;190;6;3;N;No;884 Shoshone Lane;960;3
1259;Emmi;Dymock;Female;1973-11-24;9;3;3;N;No;12 Prentice Point;960;1
1260;Fremont;Spawton;Male;1989-10-01;62;8;3;N;No;7008 Warner Park;960;2
1261;Candice;Lohde;Female;1971-02-16;32;6;3;N;No;51673 Heffernan Park;958;3
1262;Aindrea;MacConchie;Female;1967-12-07;156;7;1;N;Yes;32 Meadow Ridge Alley;955;1
1263;Elliot;Posselow;Male;1973-06-16;37;6;2;N;No;37 Clarendon Lane;958;3
1264;Michail;Heart;Male;1994-02-28;#Н/Д;4;3;N;Yes;7 Onsgard Court;939;9
1265;Kipper;Monck;Male;1987-07-22;11;8;3;N;Yes;543 Victoria Park;964;6
1266;Harry;;Male;1978-05-02;126;4;3;N;Yes;640 Toban Hill;964;6
1267;Leopold;Dainton;Male;1979-06-03;87;2;2;N;Yes;93 Corben Crossing;929;4
1268;Baudoin;McCartney;Male;1989-12-06;#Н/Д;3;1;N;Yes;26 Portage Junction;926;5
1269;Ravid;Kilgallon;Male;1990-08-25;1;8;1;N;Yes;7928 Mendota Circle;926;2
1270;Cullen;Langshaw;Male;1983-02-27;131;3;2;N;No;1075 Raven Place;935;7
1271;Jo-anne;Pringer;Female;1994-07-11;180;10;3;N;Yes;0 Summerview Pass;934;2
1272;Nettie;Bulfit;Female;1985-04-04;#Н/Д;6;2;N;No;7310 Shopko Trail;924;8
1273;Hieronymus;Whinray;Male;1974-07-31;25;3;2;N;Yes;6659 Kenwood Plaza;916;1
1274;Emmerich;Tinkler;Male;1977-11-16;35;6;3;N;No;41 Knutson Alley;915;4
1275;Francisca;Whittek;Female;1966-01-10;25;4;3;N;Yes;67396 Roxbury Court;983;3
1276;Farrel;Waiting;Male;1964-06-07;164;4;2;N;No;55 Hauk Court;912;7
1277;Elias;Gerrie;Male;1972-12-26;29;7;3;N;Yes;131 Tony Road;883;8
1278;Betsy;Schruurs;Female;1998-11-15;173;4;2;N;No;791 Elgar Trail;908;5
1279;Burr;Lygoe;Male;1962-08-12;151;3;3;N;No;617 Welch Street;848;7
1280;Horacio;Peyntue;Male;1978-01-24;33;6;1;N;Yes;1 Namekagon Plaza;906;8
1281;Leighton;Zisneros;Male;1968-07-07;5;6;2;N;Yes;3 Blaine Road;906;6
1282;Garald;Pidler;Male;1980-11-15;85;2;2;N;Yes;77 Pankratz Plaza;906;8
1283;Tory;Minnette;Female;1994-08-23;163;4;3;N;No;4081 Veith Lane;906;4
1284;Alexis;Aronov;Male;1976-01-28;31;2;2;N;No;55 Elgar Park;906;7
1285;Tomkin;Fudge;Male;1973-05-23;129;6;3;N;Yes;9821 Fair Oaks Trail;906;1
1286;Mina;Clawley;Female;1975-06-28;54;6;1;N;Yes;19679 Buell Pass;905;5
1287;Nicko;Saddleton;Male;1960-10-23;92;3;3;N;Yes;8 Kinsman Alley;904;2
1288;Abra;Cuardall;Female;1979-10-07;17;3;2;N;Yes;9989 Toban Way;903;3
1289;Shelley;Stroyan;Male;1973-07-16;#Н/Д;7;3;N;Yes;378 Butterfield Pass;902;6
1290;Vassily;Ramalho;Male;1967-08-08;94;3;1;N;Yes;7 Schurz Parkway;882;7
1291;Warner;Zuker;Male;1980-08-16;86;4;3;N;No;07780 Autumn Leaf Drive;879;7
1292;Alice;Backson;Female;1961-06-02;#Н/Д;7;2;N;No;87 Reinke Drive;881;6
1293;Vidovic;Fretson;Male;1980-10-07;86;5;3;N;No;3 Gina Center;880;7
1294;Cari;Worling;Female;1974-09-28;#Н/Д;6;3;N;Yes;029 Scott Center;876;5
1295;Irving;Murton;Male;1997-01-25;37;1;3;N;Yes;36072 Lakewood Gardens Court;815;8
1296;Essy;Vondrak;Female;1989-03-11;131;3;2;N;Yes;408 Grover Place;869;9
1297;Shay;Gimbart;Male;1981-02-12;177;4;3;N;No;392 Ridge Oak Road;869;7
1298;Guglielmo;Yele;Male;1974-04-06;176;4;3;N;No;9 Sugar Junction;816;7
1299;Maddy;Aiskovitch;Female;1977-01-17;36;7;2;N;No;0917 Golf View Parkway;887;1
1300;Sisely;Strelitzer;Female;1991-03-10;41;3;2;N;Yes;16039 Warrior Parkway;854;7
1301;Trix;;Female;1991-11-25;59;4;3;N;No;3 School Place;850;4
1302;Ericka;Eggers;Female;1998-05-03;11;3;2;N;Yes;9120 Corry Avenue;878;7
1303;Nollie;Guilliatt;Male;1972-04-27;#Н/Д;1;3;N;No;2 Shoshone Way;849;6
1304;Emmy;Lumbly;Male;1977-11-16;5;7;1;N;No;32 Vidon Point;844;7
1305;Averil;Gentiry;Male;1970-03-01;24;3;1;N;Yes;515 Bunting Point;842;8
1306;Doyle;Oleksinski;Male;1956-04-12;171;4;2;N;Yes;67727 Westerfield Hill;868;9
1307;Emlyn;Musgrave;Female;1970-09-06;164;4;1;N;Yes;0 Moland Parkway;852;7
1308;Andrey;Conre;Male;1976-08-27;104;7;2;N;Yes;764 Dahle Alley;842;8
1309;Adlai;Fabry;Male;1977-03-22;94;7;3;N;No;72 Shasta Plaza;859;4
1310;Keane;Leebeter;Male;1986-12-20;190;6;1;N;Yes;210 Esch Park;308;8
1311;Sharona;Cunah;Female;1984-10-06;157;3;3;N;Yes;55326 Fulton Hill;782;10
1312;Magda;Baugh;Female;1994-07-16;166;4;2;N;No;482 Bartelt Junction;900;7
1313;Hughie;Laboune;Male;1986-02-09;105;8;3;N;No;58563 Monterey Hill;902;2
1314;De;Eilhart;Female;1970-02-23;163;4;3;N;Yes;889 Straubel Way;818;6
1315;Ebba;Comport;Female;1973-06-24;#Н/Д;5;3;N;Yes;9 Dawn Court;853;2
1316;Steven;Castellaccio;Male;1990-03-06;48;9;1;N;Yes;1988 Bartillon Terrace;924;3
1317;Barrett;Lindley;Male;1973-01-18;25;9;3;N;Yes;57384 Sycamore Park;915;6
1318;Barbe;Assender;Female;1966-08-17;53;3;3;N;Yes;276 Hoffman Road;804;8
1319;Trevor;St. Paul;Male;1955-07-18;#Н/Д;2;3;N;Yes;98791 Johnson Way;816;7
1320;Fae;;Female;1983-10-29;#Н/Д;6;1;N;Yes;7 John Wall Parkway;807;5
1321;Bree;Domenge;Female;1994-07-05;19;1;2;N;No;0693 Eagan Court;806;4
1322;Kathye;Christie;Female;2001-10-16;78;3;3;N;Yes;38 Main Park;640;8
1323;Kristofor;Mockes;Male;1988-04-04;2;7;1;N;Yes;2 Shasta Street;793;8
1324;Randie;Arnowitz;Female;1978-02-22;65;6;3;N;No;27 Farmco Pass;757;8
1325;Ty;Belliard;Male;1968-08-25;2;1;1;N;Yes;9985 Barnett Circle;787;7
1326;Goddard;Tinn;Male;1966-02-23;162;4;2;N;Yes;60855 Fieldstone Avenue;786;6
1327;Sarita;Khosa;Female;1995-11-25;18;8;2;N;No;2 Dixon Crossing;773;7
1328;Stavro;Gargett;Male;1981-09-02;75;5;3;N;Yes;7 Canary Trail;793;10
1329;Wendy;Randlesome;Female;1989-07-15;187;7;3;N;No;09653 Golf View Way;766;2
1330;Gery;Headrick;Male;1985-08-02;156;7;2;N;No;433 Mockingbird Center;766;2
1331;Edward;Hawkwood;Male;1987-03-24;62;10;1;N;No;4 Sycamore Pass;793;5
1332;Garek;De la Barre;Male;1978-05-01;156;7;3;N;Yes;833 Sherman Court;762;6
1333;Phillipp;McMonnies;Male;1973-08-23;110;3;1;N;No;0 Fulton Drive;757;8
1334;Cicily;Jenks;Female;1998-10-23;144;3;3;N;No;02885 Buhler Court;754;9
1335;Sibylla;Marlon;Female;1997-08-14;#Н/Д;2;3;N;Yes;8766 Onsgard Plaza;755;8
1336;Moise;Inde;Male;1989-03-13;41;7;3;N;Yes;5061 Cottonwood Trail;745;7
1337;Damara;Wheatland;Female;1988-03-08;60;4;3;N;No;05 Dahle Drive;744;7
1338;Giuseppe;Tezure;Male;1980-11-24;42;7;1;N;No;5063 Shopko Pass;373;8
1339;Mariam;Guiel;Female;1978-12-09;19;5;1;N;No;09 Hagan Pass;650;8
1340;Crawford;Dreini;Male;1977-11-05;153;7;1;N;No;87897 Lighthouse Bay Pass;737;4
1341;Parry;Rigolle;Male;1986-05-18;15;3;2;N;No;294 Lawn Junction;733;1
1342;Barnett;Morville;Male;1962-04-11;#Н/Д;9;2;N;Yes;5 Springview Terrace;724;4
1343;Creight;Deery;Male;1979-12-10;164;4;1;N;No;9 Logan Drive;724;2
1344;Renelle;Tutin;Female;1995-11-02;62;6;3;N;No;6002 Del Sol Trail;727;2
1345;Jeth;Marien;Male;1960-09-11;55;6;3;N;No;77 Acker Alley;599;10
1346;Woody;Dowthwaite;Male;1970-06-19;6;10;3;N;No;38 Hansons Place;478;7
1347;Leisha;Signoret;Female;1977-12-16;28;6;3;N;Yes;30 Crescent Oaks Point;718;2
1348;Lowe;Hinckes;Male;1984-04-10;158;7;1;N;No;0784 Utah Plaza;653;7
1349;Curran;Gush;Male;1997-05-07;188;6;2;N;No;5298 Nevada Circle;707;1
1350;Bing;Vicar;Male;1957-09-30;57;9;3;N;Yes;0 Ramsey Place;704;4
1351;Lorettalorna;;U;;130;5;1;N;No;7006 Miller Avenue;704;4
1352;Jerald;Lesly;Male;1954-12-28;188;6;1;N;No;1 Bayside Pass;531;8
1353;Phebe;Dockwra;Female;1980-03-31;163;4;3;N;Yes;43811 Golf View Road;696;1
1354;Karee;Hyman;Female;2000-10-15;105;3;2;N;No;19 Green Ridge Avenue;687;3
1355;Isador;Hallitt;Male;2001-04-04;64;8;3;N;No;91079 Lukken Way;686;5
1356;Ofella;Walbrook;Female;1981-02-24;97;7;1;N;No;1450 Gulseth Park;684;5
1357;Waylin;Eassom;Male;1993-05-14;176;4;1;N;No;1 Boyd Terrace;678;4
1358;Gerome;Whittock;Male;1994-04-11;164;4;1;N;No;9 Almo Alley;668;5
1359;Estrella;Carwithen;Female;1993-02-24;29;9;3;N;No;016 Tony Street;666;5
1360;Maurice;Blas;Male;1970-07-04;115;6;3;N;Yes;02505 Mariners Cove Street;666;6
1361;Gradeigh;Saltmarshe;Male;1964-12-12;43;6;2;N;No;970 Sundown Place;666;5
1362;Giuditta;Dearlove;Female;1973-02-20;2;6;2;N;Yes;0261 Roxbury Crossing;868;9
1363;Boniface;Kivelhan;Male;1961-10-16;10;3;3;N;No;5413 Harbort Terrace;670;7
1364;Selby;Cabbell;Male;1978-04-20;31;6;3;N;No;03444 Scott Lane;655;10
1365;Shurlocke;Pirie;Male;1992-04-19;51;4;3;N;No;3 Schlimgen Alley;654;6
1366;Zacharia;Rigler;Male;1974-06-30;112;9;2;N;No;0162 Darwin Alley;654;6
1367;Fredrika;Danielkiewicz;Female;1973-06-29;83;9;3;N;No;66 Division Pass;766;1
1368;Aarika;Magog;Female;1973-04-14;#Н/Д;8;3;N;No;6 Forster Crossing;652;8
1369;Ilka;Allabush;Female;1994-05-08;186;6;3;N;Yes;939 Hermina Drive;652;8
1370;Chastity;Martinat;Female;1986-10-23;112;8;3;N;No;393 Warrior Crossing;642;10
1371;Aretha;Joscelyn;Female;1959-08-02;115;9;3;N;Yes;3962 Rigney Center;606;8
1372;Rockie;Wheldon;Male;1980-07-02;111;6;2;N;No;64201 Bonner Point;617;5
1373;Shaylynn;Epsley;Female;1958-09-23;18;3;3;N;Yes;0 Grasskamp Pass;618;10
1374;Cleveland;Spilling;Male;1976-01-13;#Н/Д;6;3;N;No;3831 Paget Road;612;6
1375;Archie;Van den Hof;Male;1978-12-07;104;3;2;N;No;46523 Mcbride Circle;609;9
1376;Pail;;Male;1966-03-12;23;4;3;N;Yes;29 Mallory Circle;748;9
1377;Giacomo;Roseburgh;Male;1989-05-11;35;9;3;N;Yes;6229 Amoth Place;606;8
1378;Ellie;Prester;Female;1978-06-18;#Н/Д;8;2;N;Yes;952 Fairview Hill;604;8
1379;Lou;Drews;Female;1989-06-16;32;3;3;N;Yes;6 La Follette Lane;793;6
1380;Lavina;Clavey;Female;1998-09-30;121;3;3;N;No;6837 West Pass;845;7
1381;Ellary;Ramsey;Male;1985-03-11;21;6;2;N;Yes;28 Menomonie Street;585;10
1382;Lucio;Reame;Male;1989-10-23;78;6;1;N;Yes;94 Sheridan Parkway;580;9
1383;Coriss;Casarino;Female;1957-10-29;88;5;2;N;No;50 Claremont Junction;764;6
1384;Marcile;Carren;Female;1998-09-09;136;6;3;N;No;70676 Eggendart Trail;485;8
1385;Melesa;Priddy;Female;1957-08-17;113;3;3;N;No;5586 Buena Vista Avenue;552;10
1386;Mufinella;Kalvin;Female;1967-06-12;29;9;3;N;Yes;02701 Talmadge Junction;535;7
1387;Natalee;Comport;Female;1977-07-11;185;6;3;N;Yes;220 Mitchell Place;547;9
1388;Carny;Shilstone;Male;1972-08-14;83;3;3;N;No;02570 Tony Way;740;6
1389;Reina;Drever;Female;1962-05-14;#Н/Д;4;2;N;No;12 Alpine Lane;742;8
1390;Christyna;Feldberg;Female;2000-01-25;101;9;1;N;Yes;6 Northfield Point;585;9
1391;Winni;Cana;Female;1976-08-05;33;9;1;N;No;7709 Bluestem Place;520;5
1392;Marris;Waison;Female;2000-01-15;126;3;3;N;No;8108 Clyde Gallagher Crossing;743;4
1393;Adria;MacRorie;Female;1976-03-10;#Н/Д;6;3;N;No;79206 Independence Drive;514;5
1394;Freemon;Perago;Male;1978-01-27;#Н/Д;4;3;N;Yes;60447 Ridgeway Plaza;503;6
1395;Jandy;Pennazzi;Female;1957-12-23;63;7;1;N;Yes;4 Milwaukee Park;502;9
1396;Sinclair;Melonby;Male;1987-10-07;113;3;3;N;No;73506 Cordelia Lane;887;4
1397;Dimitri;Durie;Male;1979-01-21;32;6;3;N;Yes;0 Rowland Road;493;9
1398;Anderea;Pulteneye;Female;1966-11-29;47;6;3;N;No;42829 Charing Cross Road;553;8
1399;Kaye;Clulow;Female;1967-09-08;57;6;3;N;No;7530 Sutteridge Hill;487;7
1400;Rikki;Eytel;Female;1982-05-23;53;6;2;N;Yes;88545 Milwaukee Center;477;8
1401;Ashien;Winspare;Female;1978-09-30;#Н/Д;3;1;N;No;070 Shelley Terrace;475;4
1402;Hillier;Andraud;Male;2001-12-08;9;10;3;N;No;12439 Kropf Way;504;6
1403;Germana;McFadin;Female;1980-12-01;26;9;3;N;No;931 Rigney Terrace;471;10
1404;Emmott;Mercik;Male;1957-07-30;185;6;3;N;Yes;6 Anderson Court;459;1
1405;Kylie;Spriggin;Female;1958-04-05;63;6;1;N;Yes;11207 Lukken Center;707;2
1406;Georges;Tilne;Male;1970-05-05;113;3;1;N;Yes;4370 Haas Trail;455;5
1407;Tamarah;Sobtka;Female;1980-10-04;59;6;3;N;Yes;45 Tony Trail;230;7
1408;Kendricks;Plastow;Male;1997-06-22;164;4;1;N;No;46 Dovetail Avenue;447;4
1409;Tiffi;Hartless;Female;1996-05-07;29;7;3;N;No;967 Farmco Road;459;1
1410;Althea;Macvey;Female;1997-01-22;34;9;1;N;Yes;623 Talisman Way;417;8
1411;Katrina;Coltart;Female;1994-05-04;174;4;3;N;Yes;837 Evergreen Junction;428;8
1412;Antonetta;Dumbrall;Female;1991-09-04;62;7;3;N;Yes;21 West Avenue;147;10
1413;Vi;Lauga;Female;1998-04-24;103;3;3;N;No;83758 Kings Hill;425;7
1414;Allison;Clowton;Female;1980-02-29;29;9;3;N;Yes;8 Veith Alley;405;5
1415;Merilyn;Dikle;Female;1998-12-14;24;8;1;N;Yes;9 Pond Avenue;422;9
1416;Fraze;Face;Male;1967-04-30;8;7;1;N;Yes;255 Doe Crossing Terrace;422;8
1417;Micki;Russel;Female;1959-11-14;#Н/Д;6;1;N;Yes;2 Alpine Circle;419;10
1418;Valaria;Hugh;Female;1976-11-29;55;5;2;N;Yes;0 Talisman Trail;424;10
1419;Roddy;Ollerton;Male;1967-01-11;41;3;3;N;Yes;5700 Banding Lane;416;9
1420;Minni;Hanner;Female;1959-10-12;164;4;3;N;No;94079 Eggendart Point;399;9
1421;Mallorie;Gouth;Female;1956-04-14;143;8;3;N;No;87038 Sauthoff Road;415;7
1422;Georgy;Rickwood;Male;1972-03-13;192;6;2;N;Yes;4817 Fulton Junction;415;8
1423;Tiphanie;Klossek;Female;1959-06-17;47;6;3;N;No;22 Transport Alley;415;9
1424;Allin;Arbuckel;Male;1974-08-03;171;4;1;N;Yes;1231 Grim Road;414;8
1425;Chrisy;Sivess;Male;1986-07-06;25;9;1;N;Yes;3 Rigney Center;438;2
1426;Allyn;Carswell;Female;1956-08-23;120;3;3;N;No;7847 Buell Trail;412;8
1427;Jodie;Juett;Male;1993-12-09;22;3;1;N;No;42946 Fieldstone Pass;405;9
1428;Morissa;Ozintsev;Female;1998-11-15;196;9;1;N;No;1617 Beilfuss Street;412;8
1429;Dante;Jikylls;Male;1980-12-03;32;4;3;N;Yes;64 Everett Circle;410;8
1430;Kalli;Pigeram;Female;1999-07-24;11;6;3;N;Yes;184 Melrose Pass;410;11
1431;Derek;Malafe;Male;1975-05-13;141;3;2;N;Yes;8934 Park Meadow Street;410;8
1432;Hiram;Kittiman;Male;1998-11-26;62;1;1;N;Yes;14155 Evergreen Way;410;8
1433;Marya;Szwandt;Female;1958-09-25;1;5;3;N;No;26607 West Hill;432;9
1434;Craig;Guswell;Male;1973-08-14;153;8;1;N;No;53649 Mandrake Place;403;8
1435;Derek;Podmore;Male;1968-04-27;146;10;2;N;Yes;223 Trailsway Parkway;145;10
1436;Tonnie;Andryunin;Male;1999-10-29;25;7;2;N;No;8999 Elmside Pass;403;9
1437;Gearalt;Challis;Male;1974-09-12;188;6;2;N;No;53 Steensland Parkway;426;10
1438;Winifred;MacRonald;Female;1975-11-01;177;4;3;N;Yes;8 Prairie Rose Circle;399;9
1439;Leupold;Detoc;Male;1965-07-28;27;9;3;N;No;3416 Texas Pass;400;7
1440;Consuela;O'Logan;Female;1965-11-22;126;3;1;N;Yes;8088 Macpherson Hill;268;5
1441;Renae;Burns;Female;1977-03-07;#Н/Д;6;2;N;No;6418 Jenna Trail;379;4
1442;Mylo;Norrie;Male;1963-03-07;#Н/Д;6;2;N;No;70262 Hermina Court;735;2
1443;Angela;Mowles;Female;1986-07-25;#Н/Д;3;2;N;Yes;89684 Coolidge Hill;378;1
1444;Claudian;Ruos;Male;1975-04-14;132;4;3;N;No;00 International Junction;231;8
1445;Bettine;Yoselevitch;Female;1973-03-29;181;5;2;N;No;5 Carioca Pass;375;3
1446;Gabriello;Nell;Male;1987-04-15;189;6;3;N;No;6386 Raven Road;371;2
1447;Renaldo;Maudsley;Male;1996-06-16;186;6;3;N;No;8 Mendota Plaza;363;9
1448;Hinze;Bullent;Male;1988-08-09;63;8;3;N;No;913 Londonderry Trail;363;8
1449;Ashly;Abramamovh;Female;1967-08-26;178;7;1;N;No;58516 Tony Plaza;363;8
1450;Floris;Dunkerley;Female;1964-01-24;153;6;2;N;No;583 Jenna Pass;363;9
1451;Courtney;Meas;Female;1977-02-01;31;1;3;N;Yes;77729 Kim Plaza;358;7
1452;Zachery;Hamber;Male;1955-12-31;52;9;3;N;No;1253 Ridge Oak Center;358;4
1453;Ahmed;;Male;1977-07-30;15;4;1;N;No;975 Melby Street;360;8
1454;Caesar;Wattam;Male;1979-04-07;41;1;3;N;Yes;6279 Lien Junction;358;6
1455;Cleo;;Female;1992-07-26;145;8;2;N;No;1435 Lukken Trail;364;8
1456;Berkie;Croall;Male;1964-12-11;82;8;3;N;Yes;25 Darwin Terrace;190;9
1457;Leonore;Slixby;Female;1978-08-20;150;7;2;N;Yes;3 Independence Hill;358;9
1458;Ashley;Behneke;Male;1956-10-22;3;10;2;N;No;4 Stone Corner Avenue;926;6
1459;Haydon;Berkery;Male;1998-06-16;55;6;3;N;No;14179 Springs Drive;356;9
1460;Morley;Shutt;Male;1973-07-03;30;3;1;N;Yes;8 Green Ridge Place;361;9
1461;Earl;Skeels;Male;1957-01-04;#Н/Д;9;3;N;Yes;55 Red Cloud Pass;347;5
1462;Omero;Hauxley;Male;1995-11-07;157;3;3;N;Yes;21 Spohn Drive;343;8
1463;Willie;Landsberg;Male;1965-04-18;109;8;1;N;Yes;11606 Myrtle Street;190;8
1464;Mac;Leguay;Male;1984-10-03;39;7;2;N;Yes;45725 Hagan Pass;337;9
1465;Wilona;Osgood;Female;1971-02-18;35;3;3;N;Yes;93482 Jenifer Alley;294;10
1466;Cyndia;Gull;Female;1998-01-05;113;3;1;N;Yes;04 Gulseth Plaza;341;8
1467;Alysia;Cantrill;Female;1975-12-16;#Н/Д;6;3;N;Yes;0 Canary Parkway;329;9
1468;Adaline;Hayles;Female;1978-01-10;120;3;3;N;No;2 Dayton Center;325;9
1469;Shermy;;Male;1957-06-29;120;3;2;N;Yes;25607 Summer Ridge Way;304;5
1470;Albie;Pach;Male;1995-12-04;142;3;1;N;Yes;828 Schlimgen Circle;306;5
1471;Berri;Farr;Female;1978-02-24;#Н/Д;3;3;N;No;558 Thompson Junction;295;6
1472;Demeter;Robbeke;Female;1964-03-03;22;3;3;N;No;589 Main Plaza;247;4
1473;Darrick;Feake;Male;1960-04-21;63;7;3;N;Yes;472 Blaine Junction;295;3
1474;Farley;Rosen;Male;1986-05-27;59;4;3;N;Yes;12 Express Pass;279;2
1475;Aristotle;Jess;Male;1985-07-21;137;9;2;N;Yes;76 Norway Maple Drive;932;6
1476;Vaughn;Browse;Male;1986-11-21;59;7;2;N;Yes;4 Oriole Hill;279;7
1477;Leo;Balharry;U;;102;3;3;N;Yes;038 North Court;275;3
1478;Fulton;Blayney;Male;1992-12-05;64;3;1;N;No;7231 Pepper Wood Point;291;8
1479;Avrom;Clougher;Male;1977-10-20;29;1;3;N;No;941 La Follette Hill;234;10
1480;Bird;Diess;Female;1995-05-21;32;7;1;N;Yes;2 Barby Trail;424;10
1481;Ellissa;Stanney;Female;1976-06-26;144;3;2;N;No;29133 Canary Circle;240;8
1482;Georas;Niesel;Male;1979-04-30;188;6;3;N;No;12 Redwing Street;270;4
1483;Beth;Daile;Female;1971-12-11;54;10;3;N;Yes;57835 Ruskin Lane;270;5
1484;Willette;Boodell;Female;1986-03-05;6;7;3;N;No;7 Mifflin Terrace;268;3
1485;Meredeth;Luck;Male;1969-08-02;166;4;3;N;Yes;7509 Prairieview Center;246;9
1486;Dag;Landell;Male;1978-08-07;190;6;3;N;No;7 Delaware Hill;264;6
1487;Kaela;Soppett;Female;1979-05-23;160;7;2;N;Yes;15012 Oneill Plaza;244;5
1488;Donnamarie;Andrieu;Female;1986-09-30;8;7;3;N;Yes;4861 School Park;247;3
1489;Mead;Wollard;Male;1993-05-13;93;4;3;N;No;9 Sycamore Pass;245;5
1490;Lusa;Hargerie;Female;1970-01-03;113;3;3;N;Yes;005 Prentice Circle;259;5
1491;Agneta;Swiggs;Female;1997-08-03;55;4;3;N;Yes;81 Artisan Park;230;5
1492;Cordey;Tomik;Female;1980-01-11;170;7;3;N;No;7764 Declaration Hill;232;9
1493;Lisabeth;Fundell;Female;1987-08-12;20;1;1;N;No;7049 Sutteridge Lane;227;8
1494;Levon;Parlor;Male;1986-11-03;79;7;3;N;Yes;40 Dexter Crossing;226;9
1495;Charmion;Dobsons;Female;1989-08-14;41;4;1;N;Yes;543 Morrow Terrace;232;8
1496;Cordie;Disbrow;Female;1998-05-02;126;5;2;N;No;36 Marquette Center;226;7
1497;Karole;Grinin;Female;1973-11-08;33;9;1;N;No;8 Arizona Way;224;9
1498;Janot;McGougan;Female;1989-09-27;37;7;2;N;Yes;78960 Schiller Lane;306;4
1499;Patton;Wrey;Male;1973-08-18;115;6;3;N;Yes;75 Hoepker Street;222;10
